Method,Number of Days,Distance function,Days function,Base,RAI,RPC,Start day,End day,Test time,Test duration,File used,TPP,TNP,FPP,FNP
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,4671,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:32:33.828932,60.75063610076904,coletoressafra2223_31_23,10.426576378478547,0,46.83339591015224,8.78881878419577
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,4235,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:33:36.672271,62.84333848953247,coletoressafra2223_31_23,11.305048695120593,0,48.48169468058149,9.832694115621349
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,2962,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:34:39.468401,62.796130657196045,coletoressafra2223_31_23,11.048541878876877,0,48.48169468058149,8.663698062024242
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,1017,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:35:34.645131,55.176729917526245,coletoressafra2223_31_23,11.615633394283218,0,57.834544762635026,0
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,3402,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:36:37.728190,63.08305859565735,coletoressafra2223_31_23,10.535184623933956,0,48.48169468058149,9.09643202490091
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,3743,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:37:40.695909,62.967718839645386,coletoressafra2223_31_23,10.32662407157544,0,48.48169468058149,9.40946007410553
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,3193,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:38:44.029313,63.33340406417847,coletoressafra2223_31_23,10.129997247569793,0,48.48169468058149,8.895300182249084
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,8742,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:39:41.972027,57.94271445274353,coletoressafra2223_31_23,8.622284808430448,0,45.08898986230143,10.124050996465025
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,745,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:40:37.118854,55.13660025596619,coletoressafra2223_31_23,10.557320427922711,0,57.834544762635026,0
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,6205,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:41:38.110593,60.99173974990845,coletoressafra2223_31_23,8.67594349012651,0,46.83339591015224,9.66429423810943
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,7808,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:42:35.854487,57.73389220237732,coletoressafra2223_31_23,8.212256937434972,0,45.08898986230143,9.753128467993097
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,304,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:43:14.645081,38.79059410095215,coletoressafra2223_31_23,11.127051941227514,0,69.9363025885204,0
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,2024,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:44:17.257911,62.61283040046692,coletoressafra2223_31_23,9.644073354594752,0,49.526132152202706,11.79353621874142
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,3655,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:45:19.981581,62.713679790496826,coletoressafra2223_31_23,9.025281442551995,0,48.48169468058149,9.330351227083485
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,7715,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:46:17.704327,57.71275854110718,coletoressafra2223_31_23,7.70314681147018,0,45.08898986230143,9.714746375407683
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,387,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:47:04.367827,46.66349935531616,coletoressafra2223_31_23,10.104890198403258,0,66.13058536704219,0
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,6058,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:48:05.097811,60.71999430656433,coletoressafra2223_31_23,7.806757289352132,0,46.83339591015224,9.586521699072494
Circular Growth touch,100,logaritmic_growth_distance,logaritmic_growth_days,1473,,,2022-10-20 00:00:00,2023-01-27 00:00:00,2023-06-13 22:49:07.431792,62.33298087120056,coletoressafra2223_31_23,9.1693209833728,0,54.748864086955095,0
