Method,Number of Days,Distance function,Days function,Base,RAI,RPC,Start day,End day,Test time,Test duration,File used,TPP,TNP,FPP,FNP
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,90000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:34:00.811984,40.127448320388794,coletoressafra2021_31_23,3.2007530601654017,0,84.01793286839579,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,900000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:34:44.496064,43.68408012390137,coletoressafra2021_31_23,2.584366684718477,0,78.43061249033923,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,90000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:35:05.178657,20.68259286880493,coletoressafra2122_31_23,3.8162325869549893,0,66.56094481751292,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,900000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:35:27.279954,22.10129714012146,coletoressafra2122_31_23,3.2716011249743766,0,59.83698443172377,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,90000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:35:52.480786,25.20083260536194,coletoressafra2223_31_23,3.821339000636357,0,62.08052243961504,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,900000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:36:19.741853,27.251274585723877,coletoressafra2223_31_23,3.0701976350481828,0,56.081771089576776,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,40000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:36:58.002369,38.26051616668701,coletoressafra2021_31_23,3.356202552241832,0,84.44470597103091,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,400000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:37:40.657125,42.65475678443909,coletoressafra2021_31_23,2.704342706916416,0,82.10546459933815,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,40000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:38:00.707520,20.040889978408813,coletoressafra2122_31_23,3.879991024107835,0,66.951440067431,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,400000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:38:22.323224,21.615704774856567,coletoressafra2122_31_23,3.358242410184823,0,62.437132222948776,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,40000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:38:46.700010,24.37678575515747,coletoressafra2223_31_23,3.9788211381281275,0,63.099304807632215,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,400000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:39:13.117662,26.40766406059265,coletoressafra2223_31_23,3.2033071145099945,0,58.80810628585918,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,55000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:39:52.259058,39.141395807266235,coletoressafra2021_31_23,3.112896060511651,0,83.664319559457,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,550000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:40:35.235554,42.966495752334595,coletoressafra2021_31_23,2.5266662384908796,0,80.68568948583682,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,55000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:40:55.579790,20.34423589706421,coletoressafra2122_31_23,3.6618938791628124,0,65.76212544357993,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,550000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:41:17.355360,21.76534342765808,coletoressafra2122_31_23,3.1691550082817233,0,61.36485732311055,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,55000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:41:42.127578,24.772218942642212,coletoressafra2223_31_23,3.7232929025706327,0,63.00615385602278,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,550000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:42:08.840580,26.71300196647644,coletoressafra2223_31_23,3.0104324655701227,0,57.50231810699222,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,64000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:42:48.675159,39.83457827568054,coletoressafra2021_31_23,2.9958447798171903,0,85.50532248439376,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,640000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:43:32.001229,43.3260703086853,coletoressafra2021_31_23,2.415739907265654,0,79.96307074473084,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,64000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:43:52.456442,20.45521306991577,coletoressafra2122_31_23,3.5345690067692295,0,66.90629463142113,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,640000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:44:14.282387,21.815956830978394,coletoressafra2122_31_23,3.0386726967938844,0,60.732076018124594,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,64000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:44:39.272403,24.990015268325806,coletoressafra2223_31_23,3.5794357064575326,0,62.81151426917142,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,640000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:45:06.210993,26.938589811325073,coletoressafra2223_31_23,2.8691896394609477,0,57.365974867196044,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,72000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:45:45.982039,39.76105809211731,coletoressafra2021_31_23,2.8908277198600207,0,84.99508516475821,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,720000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:46:29.327262,43.33523416519165,coletoressafra2021_31_23,2.3391277389954106,0,79.56739741695286,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,72000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:46:49.932036,20.599637031555176,coletoressafra2122_31_23,3.419018736621771,0,66.41834825501627,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,720000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:47:11.784402,21.852365970611572,coletoressafra2122_31_23,2.9417135008539295,0,60.234169475587464,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,72000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:47:36.788808,24.99440574645996,coletoressafra2223_31_23,3.4498881346833494,0,62.41510473551494,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,720000,,,2022-10-20 00:00:00,2023-03-05 00:00:00,2023-06-20 18:48:03.808994,27.02018642425537,coletoressafra2223_31_23,2.772742107212873,0,56.98749756944108,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,50000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:48:42.746319,38.93732500076294,coletoressafra2021_31_23,2.9004798556640403,0,84.16918212452937,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,500000,,,2020-12-11 00:00:00,2021-04-26 00:00:00,2023-06-20 18:49:25.569272,42.82295250892639,coletoressafra2021_31_23,2.359471760680488,0,81.34821268667845,0
Circular Growth no touch,137,logaritmic_growth_distance,logaritmic_growth_days,50000,,,2021-10-26 00:00:00,2022-03-11 00:00:00,2023-06-20 18:49:45.887172,20.31790065765381,coletoressafra2122_31_23,3.391303140743363,0,66.47229999531133,0
